Price,Views,Land Area,Road Access,Facing,Floor,Parking,Bedroom,Bathroom,Furnish Status,Amenity,City,district
50000000.0,301,5.1,16.0,East,3.0,,4.0,5.0,,,Rudreshwor, Kathmandu
16500000.0,309,3.0,13.0,,1.0,,2.0,1.0,,,Imadol, Lalitpur
140000000.0,199,9.0,26.0,West,6.0,,,,,,Chamati, Kathmandu
24000000.0,351,3.0,13.0,,3.0,,4.0,4.0,,,Nakhipot, Lalitpur
28000000.0,221,3.3,13.0,North-East,3.0,,5.0,3.0,,,Chapali, Kathmandu
92000000.0,340,10.0,20.0,South-East,2.5,,6.0,5.0,,,Phulbari Colony, Kathmandu
35000000.0,142,80.0,13.0,West,3.5,,7.0,4.0,,,Jarankhu, Kathmandu
12500000.0,316,24.0,13.0,South-East,3.0,,8.0,6.0,,,Charkhal, Kathmandu
36500000.0,242,6.1,14.0,,2.5,,7.0,7.0,,,Hattigaunda, Kathmandu
45000000.0,257,5.0,15.0,North-East,2.5,,6.0,5.0,,,Hattigaunda, Kathmandu
20000000.0,227,8.0,16.0,,2.5,,8.0,,,,Matatirtha, Kathmandu
72000000.0,224,8.0,20.0,West,2.5,,7.0,5.0,,,Balkhu, Kathmandu
35000000.0,214,2.3,15.0,,3.0,,,,,,Baneshwor, Kathmandu
30000000.0,212,4.2,8.0,North,2.5,,,,,,Taukhel, Lalitpur
6500000.0,329,27.0,13.0,South,2.5,,6.0,5.0,,,Mandikhatar, Kathmandu
45000000.0,333,4.3,13.0,South,2.5,,5.0,4.0,,,Deuwa chowk, Kathmandu
45000000.0,195,5.0,13.0,North,3.0,,6.0,4.0,,,Hattigaunda, Kathmandu
39500000.0,220,5.0,13.0,East,2.5,,4.0,4.0,,,Nakkhu, Lalitpur
45000000.0,438,4.2,20.0,South-West,3.0,,3.0,3.0,,"Earthquake Resistant,Marbel,Parquet,Fridge,Sofa,Microwave,Dining Room,Solar,CC Camera,Water Purifier,Washing Machine,+ 12 See More",Hepali Height, Kathmandu
41000000.0,157,4.0,20.0,South-East,3.0,,5.0,4.0,,,Dhapasi, Kathmandu
38000000.0,399,3.3,13.0,East,3.0,,4.0,4.0,,,Bhaisepati, Lalitpur
37500000.0,153,4.0,13.0,East,3.0,,6.0,4.0,,,Dhapasi, Kathmandu
65000000.0,253,6.2,14.0,East,2.5,,6.0,7.0,,,Hattigaunda, Kathmandu
90000000.0,235,8.0,20.0,South,2.0,,4.0,5.0,,,Hattiban, Lalitpur
24900000.000000004,161,2.3,20.0,North,2.5,,3.0,3.0,,,Balkhu, Lalitpur
45000000.0,452,5.0,16.0,South,2.0,,4.0,4.0,,,Bhaisepati, Lalitpur
14000000.0,235,3.2,14.0,West,2.0,,3.0,2.0,,,Bhaktapur, Bhaktapur
59500000.0,228,6.0,13.0,South,3.0,,5.0,5.0,,"Earthquake Resistant,Marbel,Parquet,Sofa,Fridge,Microwave,Dining Room,Solar,CC Camera,Water Purifier,Washing Machine,+ 10 See More",Rudreshwor, Kathmandu
35000000.0,167,4.0,13.0,,3.5,,,,,,Jarankhu, Kathmandu
30000000.0,175,4.3,12.0,West,2.5,,5.0,4.0,,,Paiyuntar, Kathmandu
50000000.0,338,5.1,15.0,East,2.5,,4.0,5.0,,,Budhanilkantha, Kathmandu
45000000.0,198,5.2,13.0,South-West,2.5,,5.0,4.0,,,Ganesh Chowk, Kathmandu
82000000.0,321,10.0,23.0,,2.5,,,,,,Kalimati, Kathmandu
25000000.0,178,1.3,30.0,East,2.5,,4.0,,,,Kalikasthan, Kathmandu
29800000.0,581,4.1,13.0,,2.5,,,,,,Budhanilkantha, Kathmandu
29000000.0,223,4.0,12.0,,2.5,,,,,,Thulobharyang, Kathmandu
96000000.0,401,16.0,15.0,South-East,2.5,,7.0,6.0,,,Bansbari, Kathmandu
12500000.0,64 ,4.0,20.0,North,1.0,,,,,,Bhadrabas, Kathmandu
55000000.0,433,6.0,16.0,East,3.5,,,,,,Bagdol, Lalitpur
125000000.0,313,30.0,15.0,,2.0,,5.0,5.0,,,Dhapasi, Kathmandu
67500000.0,139,6.1,12.0,,2.5,,6.0,5.0,,,Ganesh Chowk, Kathmandu
150000000.0,654,8.0,14.0,,2.0,,5.0,6.0,,,Bhaisepati, Lalitpur
36000000.0,179,5.0,13.0,North,3.5,,6.0,5.0,,,Kapan, Kathmandu
135000000.0,204,21.0,20.0,East,2.5,,6.0,6.0,,,Siddhartha Colony, Kathmandu
42500000.0,216,3.3,16.0,South,2.5,,5.0,5.0,,,Narayanthan , Kathmandu
53000000.0,236,5.2,13.0,South-West,2.5,,4.0,4.0,,"Earthquake Resistant,Marbel,Parquet,Solar,Garden,Bed Room,Water Purifier,Modular Kitchen,Parking,Drinking Water,Internet,+ 1 See More",Nakkhu, Lalitpur
40000000.0,374,5.0,20.0,West,2.5,,5.0,4.0,,,Bhaisepati, Lalitpur
150000000.0,420,8.2,13.0,South,2.5,,6.0,7.0,,"Earthquake Resistant,Marbel,Parquet,Drainage,Garden,Bathroom,Parking,Washing Machine,AirCon,Internet,Fridge,+ 3 See More",Bhaisepati, Lalitpur
36500000.0,115,6.2,15.0,East,2.5,,5.0,5.0,,,Hattigaunda, Kathmandu
39900000.0,276,5.0,15.0,East,2.5,,4.0,4.0,,,Bhaisepati, Lalitpur
38500000.0,228,4.2,20.0,,2.5,,6.0,5.0,,,Sundarbasti, Kathmandu
38500000.0,134,5.0,13.0,,2.5,,6.0,5.0,,,Sundarbasti, Kathmandu
67400000.0,435,10.2,20.0,North-West,2.0,,4.0,3.0,,,Sitapaila, Kathmandu
110000000.0,320,15.0,15.0,North-East,2.5,,5.0,6.0,,,Budhanilkantha, Kathmandu
14000000.0,260,3.2,20.0,,1.0,,,,,,Gothatar, Kathmandu
31500000.0,149,4.0,13.0,South,2.5,,11.0,5.0,,,Gongabu, Kathmandu
47500000.0,389,4.2,13.0,South-East,2.5,,5.0,4.0,,,Bhaisepati, Lalitpur
3700000.0,405,75.0,22.0,,2.5,,6.0,4.0,,,Thaiba, Lalitpur
25000000.0,171,4.0,12.0,South-East,2.5,,5.0,3.0,,,Jarankhu, Kathmandu
18500000.0,559,4.2,26.0,West,2.5,,4.0,3.0,,,Dhapakhel, Lalitpur
21000000.0,230,3.3,10.0,East,3.5,,10.0,3.0,,,Sudal, Bhaktapur
35000000.0,262,6.0,22.0,North-East,2.5,,6.0,4.0,,,Khumaltar, Lalitpur
27500000.0,617,4.0,17.0,,2.5,,4.0,4.0,,,Nakhipot, Lalitpur
19000000.0,133,3.2,13.0,North,2.5,,,,,,Baluwa, Kathmandu
52500000.0,159,8.0,12.0,East,3.0,,8.0,4.0,,,Deuwa chowk, Kathmandu
45000000.0,179,8.0,13.0,North-East,2.5,,5.0,4.0,,"Earthquake Resistant,Marbel,Parquet,Solar,Iron,Modular Kitchen,Parking,Bathroom,Drainage,Drinking Water,Internet,+ 1 See More",Machhegaun , Kathmandu
26500000.0,179,3.2,11.0,North-West,2.5,,4.0,4.0,,,Imadol, Lalitpur
45000000.0,364,6.1,12.0,,2.5,,,,,,Satdobato, Lalitpur
110000000.0,239,19.0,15.0,North,2.5,,11.0,9.0,,,Swoyambhu, Kathmandu
21500000.0,315,4.0,13.0,East,2.0,,6.0,,,,Sanagaun, Lalitpur
3500000.0,234,8.0,15.0,East,,,,,,,Gothatar, Kathmandu
45000000.0,230,5.2,13.0,,2.5,,5.0,5.0,,,Sinamangal, Kathmandu
42500000.0,202,5.2,18.0,West,2.5,,7.0,4.0,,,Khumaltar, Lalitpur
62500000.0,349,8.0,14.0,South-East,2.5,,6.0,3.0,,,Radhe Radhe, Bhaktapur
42000000.0,640,8.2,13.0,North-East,2.0,,4.0,3.0,,,Dhapakhel, Lalitpur
15500000.0,497,3.0,19.0,South,1.0,,4.0,,,,Chunikhel, Kathmandu
33500000.0,204,4.0,16.0,,2.5,,,,,,Kapan, Kathmandu
29000000.0,253,3.0,26.0,South-East,2.5,,3.0,3.0,,,Dhapakhel, Lalitpur
32000000.0,486,4.0,20.0,South,2.5,,4.0,4.0,,,Budhanilkantha, Kathmandu
32500000.0,359,4.1,20.0,,2.5,,,,,,Budhanilkantha, Kathmandu
49500000.0,110,4.0,12.0,,2.0,,,,,,Sukedhara, Kathmandu
55000000.0,397,5.0,17.0,,2.5,,3.0,3.0,,,Bhaisepati, Lalitpur
77500000.0,373,9.2,16.0,East,2.5,,4.0,4.0,,,Sanepa, Lalitpur
20000000.0,175,3.0,13.0,East,2.0,,5.0,2.0,,,Boharatar, Kathmandu
48000000.0,266,4.0,25.0,North-East,2.5,,6.0,5.0,,,Budhanilkantha, Kathmandu
15000000.0,380,10.0,20.0,,1.0,,,,,,Gundu, Bhaktapur
6000000.0,216,16.0,26.0,South,,,,,,,Raniban, Kathmandu
40000000.0,617,3.0,20.0,South,2.5,,4.0,4.0,Full-Furnished,,Jhamsikhel, Lalitpur
36000000.0,256,5.0,45.0,South,2.5,,6.0,3.0,Un-Furnished,,Ekantakuna, Lalitpur
36500000.0,14.,3.2,20.0,,2.5,,5.0,4.0,Semi-Furnished,,Bhaisepati, Lalitpur
55000000.0,282,0.0,16.0,North,2.5,,4.0,4.0,,,Godawari, Lalitpur
53500000.0,168,5.2,21.0,,2.5,,5.0,5.0,,,Grande Villa, Kathmandu
50000000.0,239,5.1,15.0,,2.5,,5.0,,,,Budhanilkantha, Kathmandu
55000000.0,140,5.0,20.0,South-West,2.5,,4.0,5.0,,,Bhaisepati, Lalitpur
32500000.0,247,20.0,18.0,North,2.5,,4.0,4.0,,,Muhanpokhari, Kathmandu
135000000.0,304,21.0,20.0,East,2.0,,6.0,6.0,Semi-Furnished,,Budhanilkantha, Kathmandu
30000000.0,206,4.0,0.0,North,2.5,,4.0,,,,Sainbu, Lalitpur
26000000.0,162,3.0,10.0,North,3.5,,8.0,4.0,,,Pepsicola, Kathmandu
19500000.0,166,3.2,13.0,,2.5,,,,,,Thankot, Kathmandu
130000000.0,210,6.0,20.0,South-East,2.0,,,,,,Thamel, Kathmandu
45000000.0,157,5.0,20.0,North,2.5,,4.0,5.0,,,Sanobharyang, Kathmandu
105000000.0,151,7.1,16.0,South,4.5,,10.0,8.0,,,Khusibu, Kathmandu
70000000.0,133,7.0,12.0,East,2.5,,4.0,3.0,Semi-Furnished,,Sukedhara, Kathmandu
35000000.0,198,3.0,13.0,North,3.0,,,,,,Thulobharyang, Kathmandu
20500000.0,247,2.2,13.0,North,2.5,,4.0,4.0,Semi-Furnished,,Imadol, Lalitpur
30000000.0,74 ,4.0,13.0,,1.5,,7.0,,Full-Furnished,,Thankot, Kathmandu
22500000.0,215,2.2,10.0,South,2.5,,4.0,2.0,,,Lazimpat, Kathmandu
24000000.0,82 ,3.0,11.0,South,3.0,,5.0,3.0,,,Tokha, Kathmandu
65000000.0,151,6.0,15.0,,2.5,,,,,,Ganesh Chowk, Kathmandu
55000000.0,206,4.2,28.0,South-East,2.5,,3.0,4.0,Full-Furnished,,Bhaisepati, Lalitpur
18500000.0,154,3.2,10.0,,2.5,,8.0,,,,Chandragiri, Kathmandu
90000000.0,615,12.1,16.0,South,2.5,,5.0,4.0,Full-Furnished,,Maharajgunj, Kathmandu
40000000.0,236,4.0,26.0,,2.5,,4.0,5.0,Semi-Furnished,,Khumaltar, Lalitpur
16000000.0,237,3.1,13.0,East,1.0,,4.0,,,,Kapan, Kathmandu
39000000.0,236,5.0,20.0,North-West,,,6.0,5.0,,,Budhanilkantha, Kathmandu
62500000.0,213,9.2,13.0,South,2.0,,4.0,3.0,,,Bansbari, Kathmandu
85000000.0,576,7.0,15.0,,3.5,,6.0,7.0,,,Putalisadak, Kathmandu
32000000.0,134,4.0,15.0,,2.5,,,,,,Kalanki, Kathmandu
70000000.0,165,8.0,20.0,West,2.5,,6.0,5.0,Semi-Furnished,,Budhanilkantha, Kathmandu
31500000.0,160,3.2,20.0,North-East,2.5,,5.0,5.0,,,Golfutar, Kathmandu
33000000.0,370,4.2,16.0,,3.0,,,4.0,,,Pasikot, Kathmandu
70000000.0,118,11.0,12.0,East,3.5,,9.0,10.0,,,Lolang, Kathmandu
26000000.0,172,4.0,10.0,North-East,2.5,,6.0,3.0,,,Tokha, Kathmandu
140000000.0,3.1,10.0,14.0,West,3.5,,6.0,6.0,Full-Furnished,,Baluwatar, Kathmandu
55000000.0,92 ,5.2,12.0,South-East,2.5,,5.0,,Full-Furnished,,Mid Baneshwor, Kathmandu
57500000.0,106,6.0,15.0,South,2.5,,5.0,5.0,,,Rudreshwor, Kathmandu
29500000.0,156,6.0,10.0,East,3.5,,,,,,Kapan, Kathmandu
22500000.0,160,4.0,13.0,,2.5,,,,,,Sukedhara, Kathmandu
100000000.0,112,8.0,16.0,South,3.0,,5.0,3.0,,,Bishalnagar, Kathmandu
33500000.0,139,5.0,13.0,South,2.5,,5.0,4.0,,,Pasikot, Kathmandu
175000000.0,185,17.0,15.0,South-East,2.5,,5.0,5.0,,,Budhanilkantha, Kathmandu
41500000.0,1k ,4.0,17.0,,2.5,,4.0,4.0,,,Deuwa Niwas, Kathmandu
30000000.0,14 ,3.1,13.0,South,2.5,,,,,,Harisiddhi, Lalitpur
21000000.0,86 ,3.0,10.0,,2.5,,,,,,Nepaltar, Kathmandu
26000000.0,75 ,4.0,13.0,,3.0,,,,,,Thankot, Kathmandu
31000000.0,69 ,4.0,15.0,,,,,,,,Setipakha, Lalitpur
16000000.0,226,2.2,11.0,South,2.5,,4.0,5.0,,,Ekatabasti, Kathmandu
33500000.0,113,4.0,13.0,,2.5,,6.0,5.0,,,Budhanilkantha, Kathmandu
45000000.0,101,3.2,12.0,,5.5,,,15.0,Un-Furnished,,Sorhakhutte, Kathmandu
21500000.0,151,3.2,12.0,,3.0,,4.0,3.0,,,Pasikot, Kathmandu
34500000.0,193,4.0,13.0,East,1.5,,5.0,,,,Imadol, Lalitpur
14500000.0,225,3.0,11.0,North,1.5,,4.0,1.0,,,Imadol, Lalitpur
26000000.0,192,4.2,16.0,South,2.5,,5.0,3.0,,,Banasthali, Kathmandu
18500000.0,226,3.2,13.0,,1.0,,4.0,,,,Budhanilkantha, Kathmandu
77500000.0,804,9.3,20.0,East,,,,,,,Naya Bazar, Kathmandu
44000000.0,132,3.3,20.0,North,2.5,,4.0,4.0,Full-Furnished,,Bhaisepati, Lalitpur
36000000.0,175,4.1,20.0,North-East,2.5,,7.0,,,,Imadol, Lalitpur
75000000.0,182,7.3,24.0,,2.5,,4.0,5.0,,,Budhanilkantha, Kathmandu
21500000.0,8k ,3.3,13.0,West,2.5,,5.0,3.0,,,Duwakot, Bhaktapur
39500000.0,90 ,5.0,13.0,South-East,3.0,,7.0,5.0,,,Budhanilkantha, Kathmandu
140000000.0,120,21.116143170197223,13.0,East,6.0,,,,Semi-Furnished,,New Road, Kathmandu
22500000.0,152,3.506208911614317,13.0,South,7.0,,,,,,New Road, Kathmandu
35000000.0,104,6.1,10.0,South-West,2.5,,6.0,,,,Makalbari, Kathmandu
30000000.0,43 ,4.2,12.0,North,2.5,,6.0,3.0,Semi-Furnished,,Sitapaila, Kathmandu
23500000.0,190,3.0,20.0,,3.5,,4.0,3.0,,,Tikathali, Lalitpur
23000000.0,237,3.0,12.0,East,2.5,,4.0,4.0,,,Imadol, Lalitpur
37500000.0,227,6.0,25.0,South,2.5,,3.0,,,,Dhapasi, Kathmandu
33800000.0,129,4.2,13.0,,2.5,,6.0,5.0,,,Kapan, Kathmandu
14000000.0,94 ,3.0,12.0,South-West,1.0,,2.0,1.0,,,Kapan, Kathmandu
26000000.0,97 ,4.0,13.0,,2.5,,,,,,Budhanilkantha, Kathmandu
110000000.0,212,10.2,12.0,North-East,5.0,,,,,,Balaju, Kathmandu
28500000.0,191,4.0,15.0,,2.5,,,,,,Gopikrishna Hall, Kathmandu
39000000.0,128,4.3,16.0,North,2.0,,,,,,Grande Villa, Kathmandu
29000000.0,109,6.5566106647187725,20.0,South,2.5,,4.0,4.0,Un-Furnished,,Nakhipot, Lalitpur
33500000.0,243,3.2,13.0,,2.5,,6.0,2.0,,,Budhanilkantha, Kathmandu
26500000.0,186,7.3,13.0,North-East,2.0,,,,,,Sirutar, Bhaktapur
27500000.0,193,4.0,12.0,,4.0,,13.0,4.0,,,Panga, Kathmandu
28500000.0,150,5.0,14.0,South,1.0,,1.0,,,,Khumaltar, Lalitpur
5900000.0,229,16.0,36.0,North-West,2.5,,5.0,4.0,,,Thimi, Bhaktapur
39000000.0,289,5.2,13.0,,2.5,,,,,,Golfutar, Kathmandu
42500000.0,157,5.0,15.0,,2.5,,,,,,Budhanilkantha, Kathmandu
175000000.0,102,17.0,50.0,South-East,2.5,,5.0,5.0,,,Budhanilkantha, Kathmandu
36500000.0,217,3.2,13.0,East,2.5,,3.0,4.0,Semi-Furnished,,Khumaltar, Lalitpur
35000000.0,88 ,8.0,15.0,West,,,,,,,Balkumari, Lalitpur
24000000.0,301,4.0,14.0,,2.5,,,,,,Kalanki, Kathmandu
8500000.0,176,3.2,16.0,,2.0,,,,,,Tarkeshwor, Kathmandu
25000000.0,118,2.2,13.0,East,2.5,,3.0,,,,Bafal, Kathmandu
59500000.0,131,6.0,16.0,South-West,2.5,,5.0,5.0,,,Bhaisepati, Lalitpur
26500000.0,153,2.3,13.0,South-East,4.0,,9.0,3.0,,,Jadibuti, Kathmandu
7000000.0,107,7.3,13.0,,2.5,,,,,,Dhumbarahi, Kathmandu
41000000.0,200,3.3,20.0,North,2.5,,4.0,4.0,,,Bhaisepati, Lalitpur
70000000.0,160,9.0,13.0,,2.5,,,,,,Mid Baneshwor, Kathmandu
55000000.0,55 ,6.2,13.0,South,5.0,,20.0,22.0,Semi-Furnished,,Gongabu, Kathmandu
59000000.0,126,7.3,15.0,,2.5,,5.0,5.0,,,Hattigaunda, Kathmandu
45500000.0,59 ,5.0,15.0,,2.5,,6.0,5.0,,,Hepali Height, Kathmandu
20500000.0,143,3.0,10.0,,2.5,,7.0,3.0,,,Naya Basti, Kathmandu
40000000.0,65 ,6.3,25.0,South,2.5,,4.0,3.0,Semi-Furnished,,Gothatar, Kathmandu
37500000.0,53 ,3.1,10.0,West,3.5,,8.0,3.0,,,Gongabu, Kathmandu
43500000.0,268,4.2,16.0,West,2.5,,3.0,3.0,Full-Furnished,,Golfutar, Kathmandu
32500000.0,135,3.214024835646457,16.0,South,3.5,,,,,,Manamaiju, Kathmandu
31000000.0,129,3.3,13.0,South-West,2.5,,5.0,3.0,,,Dhapasi, Kathmandu
31000000.0,183,4.0,12.0,South,2.5,,4.0,4.0,,,Banasthali, Kathmandu
47500000.0,603,4.3,13.0,South,2.5,,,,,,Budhanilkantha, Kathmandu
27500000.0,296,4.0,13.0,South,2.0,,5.0,3.0,Semi-Furnished,,Manjushree Marga, Lalitpur
32000000.0,260,3.0,15.0,North-West,2.5,,6.0,5.0,Semi-Furnished,,Budhanilkantha, Kathmandu
52500000.0,386,7.2,15.0,South,2.5,,7.0,5.0,,,Handigaun, Kathmandu
60000000.0,260,6.0,13.0,South,3.5,,5.0,5.0,Semi-Furnished,,Chakupat, Lalitpur
24500000.0,498,3.2,15.0,,2.5,,,,,,Sundarbasti, Kathmandu
70000000.0,306,7.1,13.0,,4.0,,8.0,12.0,,,Deuwa chowk, Kathmandu
21500000.0,314,4.3,14.0,North,1.0,,2.0,1.0,,,Satungal, Kathmandu
57500000.0,344,6.0,15.0,South-East,2.5,,6.0,5.0,Semi-Furnished,,Hattigaunda, Kathmandu
55000000.0,392,6.2,13.0,South-East,2.5,,6.0,5.0,Semi-Furnished,,Bansbari, Kathmandu
19500000.0,255,3.0,15.0,,3.5,,,,,,Kapan, Kathmandu
28500000.0,350,3.1,13.0,East,2.5,,,,,,Mandikhatar, Kathmandu
150000000.0,280,21.3,14.0,,2.5,,5.0,4.0,Semi-Furnished,,Bhimsengola, Kathmandu
35000000.0,245,3.1,16.0,South,4.5,,4.0,2.0,,,Ghattekulo, Kathmandu
65000000.0,176,6.1,16.0,South,3.5,,10.0,4.0,,,Ghattekulo, Kathmandu
22500000.0,157,3.0,15.0,,2.5,,,,,,Kapan, Kathmandu
67500000.0,207,8.0,15.0,,2.5,,3.0,3.0,,,Hattigaunda, Kathmandu
43000000.0,359,5.1,15.0,,2.5,,4.0,4.0,,,Bhaisepati, Lalitpur
30500000.0,123,3.3,15.0,West,3.0,,5.0,4.0,,,Samakhusi, Kathmandu
69000000.0,163,5.0,20.0,North,3.5,,8.0,,,,Budhanilkantha, Kathmandu
40000000.0,284,4.0,13.0,,2.5,,3.0,3.0,Full-Furnished,,Bhaisepati, Lalitpur
82000000.0,529,10.0,18.0,South-East,2.5,,4.0,5.0,Semi-Furnished,,Budhanilkantha, Kathmandu
47000000.0,498,6.0,15.0,South,2.0,,4.0,,,,Budhanilkantha, Kathmandu
19000000.0,114,3.2,13.0,South-East,2.0,,,,,,Budhanilkantha, Kathmandu
33500000.0,188,4.0,20.0,,2.5,,,,Full-Furnished,,Mahankal, Kathmandu
33000000.0,225,4.2,10.0,,2.5,,,,,,Dhumbarahi, Kathmandu
30000000.0,252,3.2,13.0,South,3.0,,6.0,3.0,,,Narayantar, Kathmandu
46500000.0,355,5.0,16.0,South,2.5,,5.0,4.0,Semi-Furnished,,Budhanilkantha, Kathmandu
35000000.0,172,4.2,15.0,,,,,,,,Gongabu, Kathmandu
30000000.0,215,3.2,12.0,,3.5,,,,,,Naya Basti, Kathmandu
60000000.0,1.3,8.0,15.0,West,,,,,,,Budhanilkantha, Kathmandu
25500000.0,225,5.0,14.0,,3.5,,5.0,,,,Budhanilkantha, Kathmandu
24000000.0,781,3.0,11.0,South,3.0,,6.0,3.0,,,Narayantar, Kathmandu
35000000.0,272,10.2,12.0,,3.5,,,,,,Bhairabchaur, Kathmandu
25000000.0,439,6.0,12.0,,2.5,,8.0,,,,Budhanilkantha, Kathmandu
32000000.0,247,4.0,13.0,,2.5,,6.0,4.0,,,Budhanilkantha, Kathmandu
33000000.0,16.,3.2,20.0,,2.5,,4.0,4.0,Semi-Furnished,"Drainage,Bathroom,Drinking Water,Water Purifier,Earthquake Resistant,Marbel,Parquet,Garden,Modular Kitchen,Parking,Solar,+ 3 See More",Nagdaha, Lalitpur
47500000.0,206,11.921110299488678,12.0,South,3.5,,9.0,4.0,Un-Furnished,"Earthquake Resistant,Marbel,Sofa,CC Camera,Solar,Water Purifier,Modular Kitchen,Parking,Internet,Drinking Water,Bathroom,+ 2 See More",Sorhakhutte, Kathmandu
28000000.0,213,5.551497443389335,20.0,South,2.5,,6.0,4.0,Semi-Furnished,,Raniban, Kathmandu
37500000.0,219,6.0,15.0,,2.5,,4.0,4.0,,,Dhapasi, Kathmandu
29000000.0,408,3.2,12.0,North,2.5,,6.0,5.0,,,Budhanilkantha, Kathmandu
37000000.0,234,5.0,10.0,West,2.0,,4.0,2.0,,,Gongabu, Kathmandu
38500000.0,263,5.2,13.0,,2.5,,,,,,Sampang Chowk, Lalitpur
47500000.0,501,4.3,15.0,South,2.5,,5.0,,,,Budhanilkantha, Kathmandu
71500000.0,310,6.0,12.0,East,3.5,,8.0,7.0,,,Baluwatar, Kathmandu
62000000.0,470,6.1,15.0,South,2.5,,6.0,5.0,,,Ganesh Chowk, Kathmandu
22500000.0,342,2.2,13.0,East,4.0,,20.0,10.0,,,Gongabu, Kathmandu
45000000.0,1.6,5.0,13.0,West,2.5,,6.0,5.0,,,Budhanilkantha, Kathmandu
37500000.0,392,4.2,13.0,,2.5,,5.0,5.0,,,Budhanilkantha, Kathmandu
31000000.0,258,4.2,16.0,North,2.5,,6.0,5.0,Full-Furnished,,Nakkhu, Lalitpur
55000000.0,318,8.0,10.0,South,2.5,,4.0,3.0,,,Baluwatar, Kathmandu
35500000.0,261,4.2,14.0,South,3.5,,6.0,5.0,Semi-Furnished,,Gwarko, Lalitpur
56000000.0,329,7.0,14.0,West,3.5,,7.0,6.0,,,Gothatar, Kathmandu
92500000.0,195,9.2,13.0,South-East,3.0,,5.0,5.0,,,Kalimati, Kathmandu
11000000.0,286,3.0,8.0,North,2.5,,3.0,,,,Nalinchwok, Bhaktapur
70000000.0,326,8.0,15.0,South,2.5,,3.0,,,,Ganesh Chowk, Kathmandu
39000000.0,231,4.3,16.0,North,,,4.0,,,,Grande Villa, Kathmandu
79500000.0,1.8,9.0,16.0,,3.0,,5.0,5.0,Full-Furnished,,Thecho, Lalitpur
33000000.0,321,4.0,13.0,North,2.5,,6.0,5.0,,,Samakhushi chowk, Kathmandu
32000000.0,576,4.0,15.0,,2.5,,,,,,Aakasedhara, Kathmandu
65000000.0,1.1,6.0,20.0,South-East,2.5,,5.0,4.0,,,Dhumbarahi, Kathmandu
23500000.0,375,3.0,13.0,,3.0,,6.0,4.0,,,Kharibot, Kathmandu
130000000.0,603,13.0,30.0,North-West,3.5,,5.0,5.0,,,Lazimpat, Kathmandu
38800000.0,238,5.0,15.0,East,2.5,,,,,,Mandikhatar, Kathmandu
28500000.0,100,3.0,20.0,,2.5,,,,,,Sukedhara, Kathmandu
23000000.0,257,3.0,13.0,South-East,2.5,,10.0,,,,Ochu Height, Lalitpur
36000000.0,257,4.1,10.0,North-East,3.0,,5.0,3.0,,,Nakkhu, Lalitpur
22500000.0,189,3.2,13.0,West,2.5,,,,,,Ochu Height, Lalitpur
25000000.0,245,3.1,16.0,North,2.0,,,,,,Imadol, Lalitpur
23000000.0,284,3.0,13.0,South-East,2.5,,,,,,Tikathali, Lalitpur
15000000.0,149,3.0,13.0,North,1.0,,,,,,Tikathali, Lalitpur
30000000.0,243,3.2,13.0,West,2.5,,,,,,Imadol, Lalitpur
35000000.0,342,3.2,22.0,North,2.5,,,,,,Hattiban, Lalitpur
25000000.0,185,3.2,13.0,South,2.5,,,,,,Hattiban, Lalitpur
19500000.0,304,2.2,13.0,South,2.5,,,,,,Tikathali, Lalitpur
37500000.0,209,4.0,13.0,South,2.5,,,,,,Imadol, Lalitpur
19500000.0,177,2.2,13.0,South,2.5,,,,,,Tikathali, Lalitpur
38500000.0,238,5.1,13.0,South-East,2.5,,,,,,Kapan, Kathmandu
21500000.0,208,5.2,5.0,South-East,2.5,,5.0,2.0,,,Chabahil, Kathmandu
33500000.0,114,4.1,15.0,South-West,2.5,,5.0,5.0,Semi-Furnished,,Chapali, Kathmandu
37800000.0,271,5.2,16.0,,2.5,,4.0,5.0,,,Hattigaunda, Kathmandu
26500000.0,176,3.1,18.0,North,2.5,,4.0,4.0,Semi-Furnished,,Budhanilkantha, Kathmandu
37000000.0,147,6.0,13.0,North,2.5,,6.0,5.0,Full-Furnished,,Budhanilkantha, Kathmandu
12000000.0,168,3.0,13.0,South-East,1.0,,2.0,1.0,,,Lamatar, Lalitpur
60000000.0,64 ,8.3,13.0,East,3.5,,4.0,5.0,,,Bafal, Kathmandu
29000000.0,143,4.0,13.0,North-East,4.5,,11.0,4.0,Semi-Furnished,,Kadaghari, Kathmandu
47000000.0,128,5.0,14.0,,2.5,,,,,,Hattigaunda, Kathmandu
82000000.0,217,10.0,15.0,South,2.5,,4.0,5.0,,,Budhanilkantha, Kathmandu
44000000.0,143,5.0,14.0,,2.5,,6.0,,,,Hattigaunda, Kathmandu
39500000.0,281,4.1,13.0,North-East,3.0,,7.0,5.0,,,Hattiban, Lalitpur
35000000.0,98 ,3.0,20.0,South,2.5,,3.0,4.0,Full-Furnished,,Karyabinayak, Lalitpur
25000000.0,132,2.1,13.0,West,2.0,,6.0,2.0,Semi-Furnished,,Gwarko, Lalitpur
62500000.0,115,6.2,13.0,South-West,2.5,,5.0,6.0,Semi-Furnished,,Bhaisepati, Lalitpur
52500000.0,122,6.2,13.0,North,4.0,,36.0,17.0,Semi-Furnished,,Shantinagar, Kathmandu
